Cloud cover [1/8],Date,Snow depth [cm],Unnamed: 0,Average temperature [°C],latitude,longitude,Average radiation
-,2009-07-29,-1,2032.0,18.1,63.09919816994788,29.819181926899105,126.79764309764307
Clear (1/8),2009-07-30,-1,2033.0,18.7,63.09919816994788,29.819181926899105,178.04646464646467
Clear (0/8),2009-07-31,-1,2034.0,18.1,63.09919816994788,29.819181926899105,237.5070707070707
Partly cloudy (5/8),2009-08-01,-1,2035.0,17.3,63.09919816994788,29.819181926899105,320.27513259893925
Cloudiness cannot be determined (9/8),2009-08-02,-1,2036.0,16.9,63.09919816994788,29.819181926899105,234.54377104377105
Mostly cloudy (7/8),2009-08-03,-1,2037.0,15.9,63.09919816994788,29.819181926899105,311.25060606060606
Mostly cloudy (7/8),2009-08-04,-1,2038.0,11.6,63.09919816994788,29.819181926899105,260.5709090909091
Mostly clear (3/8),2009-08-05,-1,2039.0,12.7,63.09919816994788,29.819181926899105,270.85545454545456
Clear (0/8),2009-08-06,-1,2040.0,16.3,63.09919816994788,29.819181926899105,153.77878787878788
Clear (0/8),2009-08-07,-1,2041.0,15.6,63.09919816994788,29.819181926899105,271.5569696969697
Clear (0/8),2009-08-08,-1,2042.0,17.3,63.09919816994788,29.819181926899105,226.7763636363636
Clear (0/8),2009-08-09,-1,2043.0,18.3,63.09919816994788,29.819181926899105,199.1757575757576
Clear (0/8),2009-08-10,-1,2044.0,18,63.09919816994788,29.819181926899105,170.37272727272725
Clear (0/8),2009-08-11,-1,2045.0,16.9,63.09919816994788,29.819181926899105,144.7530303030303
Clear (0/8),2009-08-12,-1,2046.0,15.9,63.09919816994788,29.819181926899105,119.34276094276096
Cloudy (8/8),2009-08-13,-1,2047.0,15.3,63.09919816994788,29.819181926899105,162.4111111111111
Cloudy (8/8),2009-08-14,-1,2048.0,13.4,63.09919816994788,29.819181926899105,261.8451515151515
Cloudy (8/8),2009-08-15,-1,2049.0,14.5,63.09919816994788,29.819181926899105,247.4969696969697
Clear (0/8),2009-08-16,-1,2050.0,11.4,63.09919816994788,29.819181926899105,137.2221212121212
Cloudy (8/8),2009-08-17,-1,2051.0,13,63.09919816994788,29.819181926899105,114.38727272727272
Cloudy (8/8),2009-08-18,-1,2052.0,10.2,63.09919816994788,29.819181926899105,165.27272727272728
Mostly cloudy (7/8),2009-08-19,-1,2053.0,12,63.09919816994788,29.819181926899105,173.34121212121212
Mostly cloudy (7/8),2009-08-20,-1,2054.0,11.7,63.09919816994788,29.819181926899105,210.67454545454544
Clear (0/8),2009-08-21,-1,2055.0,11.1,63.09919816994788,29.819181926899105,186.5272727272727
Partly cloudy (5/8),2009-08-22,-1,2056.0,14.5,63.09919816994788,29.819181926899105,213.2318181818182
Clear (0/8),2009-08-23,-1,2057.0,12.7,63.09919816994788,29.819181926899105,141.36969696969695
Partly cloudy (5/8),2009-08-24,-1,2058.0,14.2,63.09919816994788,29.819181926899105,131.03727272727275
Clear (0/8),2009-08-25,-1,2059.0,13.5,63.09919816994788,29.819181926899105,97.25757575757576
Clear (0/8),2009-08-26,-1,2060.0,12.6,63.09919816994788,29.819181926899105,122.40848484848486
Mostly cloudy (7/8),2009-08-27,-1,2061.0,14.5,63.09919816994788,29.819181926899105,191.28636363636363
Cloudy (8/8),2009-08-28,-1,2062.0,14.7,63.09919816994788,29.819181926899105,141.5778787878788
Mostly cloudy (7/8),2009-08-29,-1,2063.0,15.2,63.09919816994788,29.819181926899105,117.94848484848484
Mostly cloudy (7/8),2009-08-30,-1,2064.0,13,63.09919816994788,29.819181926899105,66.47636363636364
Mostly cloudy (7/8),2009-08-31,-1,2065.0,13.6,63.09919816994788,29.819181926899105,98.2212121212121
Partly cloudy (5/8),2009-09-01,-1,2066.0,14.3,63.09919816994788,29.819181926899105,180.4806818181818
Cloudy (8/8),2009-09-02,-1,2067.0,18,63.09919816994788,29.819181926899105,83.53969696969698
Partly cloudy (5/8),2009-09-03,-1,2068.0,16.3,63.09919816994788,29.819181926899105,159.48848484848486
Clear (0/8),2009-09-04,-1,2069.0,16,63.09919816994788,29.819181926899105,92.160303030303
Cloudy (8/8),2009-09-05,-1,2070.0,14.5,63.09919816994788,29.819181926899105,71.30454545454545
Mostly cloudy (7/8),2009-09-06,-1,2071.0,13.2,63.09919816994788,29.819181926899105,96.35151515151516
Mostly cloudy (7/8),2009-09-07,-1,2072.0,13.8,63.09919816994788,29.819181926899105,86.4139393939394
Clear (0/8),2009-09-08,-1,2073.0,13.4,63.09919816994788,29.819181926899105,88.46151515151517
Mostly cloudy (7/8),2009-09-09,-1,2074.0,17.5,63.09919816994788,29.819181926899105,104.97878787878788
Mostly cloudy (7/8),2009-09-10,-1,2075.0,14.2,63.09919816994788,29.819181926899105,177.47696969696972
Clear (0/8),2009-09-11,-1,2076.0,9.8,63.09919816994788,29.819181926899105,127.5769696969697
Clear (0/8),2009-09-12,-1,2077.0,10.2,63.09919816994788,29.819181926899105,69.95363636363636
Cloudy (8/8),2009-09-13,-1,2078.0,9.3,63.09919816994788,29.819181926899105,121.16727272727272
Cloudy (8/8),2009-09-14,-1,2079.0,9.1,63.09919816994788,29.819181926899105,125.99757575757576
Clear (0/8),2009-09-15,-1,2080.0,10.3,63.09919816994788,29.819181926899105,117.33666666666666
Clear (0/8),2009-09-16,-1,2081.0,11.5,63.09919816994788,29.819181926899105,85.84592592592593
Mostly cloudy (7/8),2009-09-17,-1,2082.0,8.9,63.09919816994788,29.819181926899105,86.11717171717173
Clear (1/8),2009-09-18,-1,2083.0,5.3,63.09919816994788,29.819181926899105,144.2942424242424
Cloudy (8/8),2009-09-19,-1,2084.0,9.5,63.09919816994788,29.819181926899105,84.53636363636365
Clear (1/8),2009-09-20,-1,2085.0,10.8,63.09919816994788,29.819181926899105,102.61060606060606
Mostly cloudy (7/8),2009-09-21,-1,2086.0,10.8,63.09919816994788,29.819181926899105,120.62575757575758
Partly cloudy (5/8),2009-09-22,-1,2087.0,8.9,63.09919816994788,29.819181926899105,77.32575757575758
Mostly cloudy (7/8),2009-09-23,-1,2088.0,11.8,63.09919816994788,29.819181926899105,92.75363636363636
Cloudy (8/8),2009-09-24,-1,2089.0,8.6,63.09919816994788,29.819181926899105,70.88454545454545
Clear (0/8),2009-09-25,-1,2090.0,4.9,63.09919816994788,29.819181926899105,139.20000000000002
Clear (0/8),2009-09-26,-1,2091.0,10.5,63.09919816994788,29.819181926899105,160.23636363636365
Clear (0/8),2009-09-27,-1,2092.0,13.5,63.09919816994788,29.819181926899105,102.34242424242424
Mostly cloudy (7/8),2009-09-28,-1,2093.0,8.8,63.09919816994788,29.819181926899105,72.55363636363636
Mostly cloudy (7/8),2009-09-29,-1,2094.0,3,63.09919816994788,29.819181926899105,83.18939393939395
Cloudy (8/8),2009-09-30,-1,2095.0,2.5,63.09919816994788,29.819181926899105,104.24949494949496
Cloudy (8/8),2009-10-01,-1,2096.0,1.8,63.09919816994788,29.819181926899105,96.2193992248062
Mostly cloudy (7/8),2009-10-02,-1,2097.0,1.3,63.09919816994788,29.819181926899105,119.66060606060609
Clear (0/8),2009-10-03,-1,2098.0,2.3,63.09919816994788,29.819181926899105,52.50727272727272
Clear (0/8),2009-10-04,-1,2099.0,3.7,63.09919816994788,29.819181926899105,60.4430303030303
Mostly cloudy (7/8),2009-10-05,-1,2100.0,6.6,63.09919816994788,29.819181926899105,59.08363636363635
Cloudy (8/8),2009-10-06,1,2101.0,1.4,63.09919816994788,29.819181926899105,107.73939393939396
Partly cloudy (5/8),2009-10-07,-1,2102.0,3.2,63.09919816994788,29.819181926899105,52.79090909090909
Clear (1/8),2009-10-08,-1,2103.0,3.9,63.09919816994788,29.819181926899105,86.2939393939394
Clear (0/8),2009-10-09,-1,2104.0,2.3,63.09919816994788,29.819181926899105,126.07020202020205
Clear (0/8),2009-10-10,-1,2105.0,1.7,63.09919816994788,29.819181926899105,107.37575757575758
Clear (0/8),2009-10-11,-1,2106.0,0,63.09919816994788,29.819181926899105,124.35681818181818
Clear (0/8),2009-10-12,-1,2107.0,-1,63.09919816994788,29.819181926899105,78.7030303030303
Cloudy (8/8),2009-10-13,1,2108.0,0.3,63.09919816994788,29.819181926899105,92.10944444444446
Clear (1/8),2009-10-14,0,2109.0,-2.7,63.09919816994788,29.819181926899105,103.63969696969696
Partly cloudy (5/8),2009-10-15,0,2110.0,-3.6,63.09919816994788,29.819181926899105,56.26060606060606
Clear (0/8),2009-10-16,0,2111.0,0.8,63.09919816994788,29.819181926899105,40.26666666666667
Cloudy (8/8),2009-10-17,-1,2112.0,1,63.09919816994788,29.819181926899105,58.81212121212121
Cloudy (8/8),2009-10-18,1,2113.0,1.7,63.09919816994788,29.819181926899105,47.15883838383839
Mostly cloudy (7/8),2009-10-19,-1,2114.0,2.2,63.09919816994788,29.819181926899105,65.07247474747474
Mostly cloudy (7/8),2009-10-20,-1,2115.0,2.3,63.09919816994788,29.819181926899105,43.416363636363634
Cloudy (8/8),2009-10-21,-1,2116.0,3.3,63.09919816994788,29.819181926899105,19.600303030303028
Cloudy (8/8),2009-10-22,-1,2117.0,1.5,63.09919816994788,29.819181926899105,17.77272727272727
Cloudy (8/8),2009-10-23,-1,2118.0,0.5,63.09919816994788,29.819181926899105,23.864646464646466
Mostly cloudy (7/8),2009-10-24,-1,2119.0,-0.2,63.09919816994788,29.819181926899105,43.0030303030303
Cloudy (8/8),2009-10-25,-1,2120.0,-1.5,63.09919816994788,29.819181926899105,17.96666666666667
Cloudy (8/8),2009-10-26,1,2121.0,2.2,63.09919816994788,29.819181926899105,14.9
Cloudiness cannot be determined (9/8),2009-10-27,-1,2122.0,4.6,63.09919816994788,29.819181926899105,9.50909090909091
Cloudiness cannot be determined (9/8),2009-10-28,-1,2123.0,1.3,63.09919816994788,29.819181926899105,40.4959595959596
Cloudy (8/8),2009-10-29,-1,2124.0,-1.7,63.09919816994788,29.819181926899105,74.18030303030302
Clear (0/8),2009-10-30,-1,2125.0,-3.7,63.09919816994788,29.819181926899105,40.519696969696966
Clear (0/8),2009-10-31,-1,2126.0,-5.8,63.09919816994788,29.819181926899105,32.49
Partly cloudy (5/8),2009-11-01,-1,2127.0,-1.8,63.09919816994788,29.819181926899105,63.55793650793652
Cloudy (8/8),2009-11-02,0,2128.0,0.4,63.09919816994788,29.819181926899105,36.713167388167385
Clear (0/8),2009-11-03,0,2129.0,-0.4,63.09919816994788,29.819181926899105,32.403102453102456
Mostly cloudy (7/8),2009-11-04,-1,2130.0,-2,63.09919816994788,29.819181926899105,21.721284271284272
Mostly cloudy (7/8),2009-11-05,-1,2131.0,-2.3,63.09919816994788,29.819181926899105,17.72017982017982
Mostly cloudy (7/8),2009-11-06,0,2132.0,-2.6,63.09919816994788,29.819181926899105,17.72973692973693
Cloudy (8/8),2009-11-07,3,2133.0,-2.1,63.09919816994788,29.819181926899105,23.530636030636032
Cloudy (8/8),2009-11-08,3,2134.0,-1.1,63.09919816994788,29.819181926899105,25.85114885114885
Cloudiness cannot be determined (9/8),2009-11-09,3,2135.0,0.2,63.09919816994788,29.819181926899105,18.007251082251084
Mostly cloudy (7/8),2009-11-10,3,2136.0,0.2,63.09919816994788,29.819181926899105,10.970129870129872
Cloudy (8/8),2009-11-11,20,2137.0,-1,63.09919816994788,29.819181926899105,15.302200577200578
Cloudy (8/8),2009-11-12,17,2138.0,-5.2,63.09919816994788,29.819181926899105,12.420707070707072
Mostly cloudy (7/8),2009-11-13,16,2139.0,-7.4,63.09919816994788,29.819181926899105,17.92821067821068
Mostly cloudy (7/8),2009-11-14,15,2140.0,-5.5,63.09919816994788,29.819181926899105,19.501298701298705
Cloudy (8/8),2009-11-15,15,2141.0,-4.8,63.09919816994788,29.819181926899105,7.396969696969697
Cloudy (8/8),2009-11-16,15,2142.0,-3.4,63.09919816994788,29.819181926899105,23.352236652236652
Cloudy (8/8),2009-11-17,14,2143.0,-2,63.09919816994788,29.819181926899105,21.951911976911976
Cloudy (8/8),2009-11-18,14,2144.0,0.5,63.09919816994788,29.819181926899105,8.532647907647908
Cloudiness cannot be determined (9/8),2009-11-19,11,,,63.09919816994788,29.819181926899105,11.288744588744589
Cloudy (8/8),2009-11-20,9,2145.0,-,63.09919816994788,29.819181926899105,9.842424242424242
Cloudy (8/8),2009-11-21,6,2146.0,3.5,63.09919816994788,29.819181926899105,12.144388944388943
Cloudy (8/8),2009-11-22,2,2147.0,1.9,63.09919816994788,29.819181926899105,13.114033189033188
Cloudy (8/8),2009-11-23,1,2148.0,2.5,63.09919816994788,29.819181926899105,11.116017316017317
Mostly cloudy (7/8),2009-11-24,-1,2149.0,4.1,63.09919816994788,29.819181926899105,20.10685425685426
Cloudy (8/8),2009-11-25,-1,2150.0,1.4,63.09919816994788,29.819181926899105,12.775252525252526
Cloudy (8/8),2009-11-26,-1,2151.0,-,63.09919816994788,29.819181926899105,8.528246753246753
Cloudy (8/8),2009-11-27,-1,,,63.09919816994788,29.819181926899105,17.08961038961039
Cloudy (8/8),2009-11-28,-1,,,63.09919816994788,29.819181926899105,11.614415584415584
Cloudiness cannot be determined (9/8),2009-11-29,-1,,,63.09919816994788,29.819181926899105,8.82857142857143
Cloudy (8/8),2009-11-30,-1,,,63.09919816994788,29.819181926899105,8.625937950937951
Mostly cloudy (7/8),2009-12-01,-1,,,63.09919816994788,29.819181926899105,21.16678876678877
Mostly cloudy (7/8),2009-12-02,-1,2152.0,-,63.09919816994788,29.819181926899105,10.72952380952381
Clear (0/8),2009-12-03,-1,2153.0,-4.4,63.09919816994788,29.819181926899105,14.782380952380953
Cloudy (8/8),2009-12-04,-1,2154.0,-9,63.09919816994788,29.819181926899105,9.395714285714286
Cloudy (8/8),2009-12-05,-1,2155.0,-7,63.09919816994788,29.819181926899105,11.524458874458874
Cloudy (8/8),2009-12-06,-1,2156.0,-4.1,63.09919816994788,29.819181926899105,10.75031746031746
Mostly cloudy (7/8),2009-12-07,-1,2157.0,-2.2,63.09919816994788,29.819181926899105,9.792857142857144
Mostly cloudy (7/8),2009-12-08,-1,2158.0,-2.8,63.09919816994788,29.819181926899105,9.293290043290044
Cloudy (8/8),2009-12-09,-1,2159.0,-2.9,63.09919816994788,29.819181926899105,6.142380952380951
Clear (1/8),2009-12-10,0,2160.0,-4.3,63.09919816994788,29.819181926899105,5.3330158730158725
Cloudy (8/8),2009-12-11,1,2161.0,-4,63.09919816994788,29.819181926899105,3.073968253968254
Mostly cloudy (7/8),2009-12-12,1,2162.0,-3.9,63.09919816994788,29.819181926899105,7.812987012987013
Mostly cloudy (7/8),2009-12-13,2,2163.0,-11.2,63.09919816994788,29.819181926899105,7.494588744588744
Partly cloudy (5/8),2009-12-14,2,2164.0,-16.8,63.09919816994788,29.819181926899105,5.822539682539683
Cloudy (8/8),2009-12-15,3,2165.0,-18.9,63.09919816994788,29.819181926899105,2.1822510822510823
Cloudiness cannot be determined (9/8),2009-12-16,4,2166.0,-22.3,63.09919816994788,29.819181926899105,11.038571428571428
Clear (0/8),2009-12-17,4,2167.0,-20.1,63.09919816994788,29.819181926899105,11.221428571428572
Mostly clear (3/8),2009-12-18,4,2168.0,-10.6,63.09919816994788,29.819181926899105,2.9052380952380954
Cloudy (8/8),2009-12-19,4,2169.0,-11.3,63.09919816994788,29.819181926899105,7.196190476190476
Partly cloudy (5/8),2009-12-20,4,2170.0,-17.6,63.09919816994788,29.819181926899105,6.826190476190477
Mostly cloudy (7/8),2009-12-21,6,2171.0,-11.7,63.09919816994788,29.819181926899105,8.83095238095238
Mostly cloudy (7/8),2009-12-22,10,2172.0,-11.6,63.09919816994788,29.819181926899105,4.291904761904763
Mostly cloudy (7/8),2009-12-23,11,2173.0,-8.1,63.09919816994788,29.819181926899105,4.944285714285715
Cloudy (8/8),2009-12-24,15,2174.0,-11.8,63.09919816994788,29.819181926899105,14.024285714285712
Mostly cloudy (7/8),2009-12-25,19,2175.0,-23.4,63.09919816994788,29.819181926899105,14.526825396825396
Clear (0/8),2009-12-26,19,2176.0,-16.3,63.09919816994788,29.819181926899105,11.275396825396824
Cloudy (8/8),2009-12-27,13,2177.0,-14.8,63.09919816994788,29.819181926899105,17.066190476190474
Mostly cloudy (7/8),2009-12-28,13,2178.0,-16.3,63.09919816994788,29.819181926899105,13.669264069264068
Cloudy (8/8),2009-12-29,13,2179.0,-8.2,63.09919816994788,29.819181926899105,13.233492063492063
Mostly cloudy (7/8),2009-12-30,13,2180.0,-13.5,63.09919816994788,29.819181926899105,1.1420634920634922
Cloudy (8/8),2009-12-31,14,2181.0,-12.4,63.09919816994788,29.819181926899105,5.654603174603174
Mostly cloudy (7/8),2010-01-01,15,2182.0,-16.5,63.09919816994788,29.819181926899105,12.51990553306343
Partly cloudy (5/8),2010-01-02,15,2183.0,-20,63.09919816994788,29.819181926899105,9.312777777777775
Clear (0/8),2010-01-03,15,2184.0,-25.6,63.09919816994788,29.819181926899105,14.27222222222222
Cloudy (8/8),2010-01-04,18,2185.0,-18.4,63.09919816994788,29.819181926899105,9.139814814814814
Cloudy (8/8),2010-01-05,25,2186.0,-12.7,63.09919816994788,29.819181926899105,17.93121212121212
Cloudy (8/8),2010-01-06,35,2187.0,-17.1,63.09919816994788,29.819181926899105,17.282777777777778
Cloudy (8/8),2010-01-07,35,2188.0,-22.9,63.09919816994788,29.819181926899105,13.226153846153847
Cloudiness cannot be determined (9/8),2010-01-08,30,2189.0,-18.8,63.09919816994788,29.819181926899105,10.745897435897437
Mostly cloudy (7/8),2010-01-09,30,2190.0,-22.2,63.09919816994788,29.819181926899105,12.74230769230769
Cloudy (8/8),2010-01-10,29,2191.0,-18.3,63.09919816994788,29.819181926899105,13.548333333333332
Clear (0/8),2010-01-11,27,2192.0,-7.6,63.09919816994788,29.819181926899105,8.757777777777777
Cloudiness cannot be determined (9/8),2010-01-12,27,2193.0,-4.7,63.09919816994788,29.819181926899105,10.31102564102564
Cloudy (8/8),2010-01-13,26,2194.0,-5.3,63.09919816994788,29.819181926899105,6.642051282051281
Mostly cloudy (7/8),2010-01-14,25,2195.0,-7.3,63.09919816994788,29.819181926899105,11.993076923076924
Mostly cloudy (7/8),2010-01-15,25,2196.0,-11.8,63.09919816994788,29.819181926899105,20.53
Mostly cloudy (7/8),2010-01-16,25,2197.0,-9.3,63.09919816994788,29.819181926899105,23.605454545454545
Mostly cloudy (7/8),2010-01-17,26,2198.0,-8.1,63.09919816994788,29.819181926899105,11.015555555555556
Cloudy (8/8),2010-01-18,26,2199.0,-9.3,63.09919816994788,29.819181926899105,11.863333333333337
Mostly cloudy (7/8),2010-01-19,26,2200.0,-18.3,63.09919816994788,29.819181926899105,16.26666666666667
Mostly cloudy (7/8),2010-01-20,26,2201.0,-20.9,63.09919816994788,29.819181926899105,27.320000000000004
Clear (0/8),2010-01-21,26,2202.0,-26.3,63.09919816994788,29.819181926899105,36.97944444444445
Cloudiness cannot be determined (9/8),2010-01-22,25,2203.0,-25.6,63.09919816994788,29.819181926899105,33.47944444444444
Cloudy (8/8),2010-01-23,25,2204.0,-27.3,63.09919816994788,29.819181926899105,8.564871794871795
Mostly cloudy (7/8),2010-01-24,25,2205.0,-27.2,63.09919816994788,29.819181926899105,12.436923076923074
Clear (1/8),2010-01-25,26,2206.0,-22,63.09919816994788,29.819181926899105,14.501025641025642
Clear (0/8),2010-01-26,26,2207.0,-23.5,63.09919816994788,29.819181926899105,2.398974358974359
Clear (0/8),2010-01-27,26,2208.0,-23.3,63.09919816994788,29.819181926899105,29.648333333333337
Clear (0/8),2010-01-28,23,2209.0,-23.4,63.09919816994788,29.819181926899105,23.35833333333333
Cloudy (8/8),2010-01-29,26,2210.0,-18,63.09919816994788,29.819181926899105,8.55060606060606
Mostly cloudy (7/8),2010-01-30,27,2211.0,-14.8,63.09919816994788,29.819181926899105,8.479444444444443
Cloudy (8/8),2010-01-31,28,2212.0,-9.9,63.09919816994788,29.819181926899105,11.315454545454548
Cloudy (8/8),2010-02-01,31,2213.0,-5.8,63.09919816994788,29.819181926899105,6.023148148148148
Cloudy (8/8),2010-02-02,34,2214.0,-4.8,63.09919816994788,29.819181926899105,6.111111111111111
Mostly cloudy (7/8),2010-02-03,34,2215.0,-7.1,63.09919816994788,29.819181926899105,21.89128205128205
Mostly cloudy (7/8),2010-02-04,38,2216.0,-5.5,63.09919816994788,29.819181926899105,43.41888888888889
Cloudy (8/8),2010-02-05,42,2217.0,-5.5,63.09919816994788,29.819181926899105,37.09611111111111
Cloudy (8/8),2010-02-06,42,2218.0,-5.2,63.09919816994788,29.819181926899105,41.50333333333334
Cloudy (8/8),2010-02-07,42,2219.0,-7.3,63.09919816994788,29.819181926899105,19.797878787878787
Mostly cloudy (7/8),2010-02-08,43,2220.0,-7.5,63.09919816994788,29.819181926899105,29.73787878787879
Cloudy (8/8),2010-02-09,44,2221.0,-11.6,63.09919816994788,29.819181926899105,28.28388888888889
Mostly cloudy (7/8),2010-02-10,44,2222.0,-20.3,63.09919816994788,29.819181926899105,55.125
Cloudy (8/8),2010-02-11,44,2223.0,-19,63.09919816994788,29.819181926899105,62.341025641025645
Cloudy (8/8),2010-02-12,45,2224.0,-14.7,63.09919816994788,29.819181926899105,42.78435897435897
Cloudiness cannot be determined (9/8),2010-02-13,45,2225.0,-19.9,63.09919816994788,29.819181926899105,17.479230769230767
Cloudy (8/8),2010-02-14,45,2226.0,-16.3,63.09919816994788,29.819181926899105,44.005
Clear (0/8),2010-02-15,46,2227.0,-11.1,63.09919816994788,29.819181926899105,68.9469696969697
Cloudy (8/8),2010-02-16,47,2228.0,-11.7,63.09919816994788,29.819181926899105,105.23969696969696
Clear (0/8),2010-02-17,47,2229.0,-23.6,63.09919816994788,29.819181926899105,81.55166666666666
Mostly cloudy (7/8),2010-02-18,47,2230.0,-26.7,63.09919816994788,29.819181926899105,83.46
Clear (0/8),2010-02-19,47,2231.0,-27.1,63.09919816994788,29.819181926899105,38.96564102564103
Clear (0/8),2010-02-20,46,2232.0,-29,63.09919816994788,29.819181926899105,54.86363636363637
Clear (0/8),2010-02-21,46,2233.0,-21.6,63.09919816994788,29.819181926899105,111.08969696969696
Cloudiness cannot be determined (9/8),2010-02-22,42,2234.0,-16.2,63.09919816994788,29.819181926899105,47.72969696969697
Cloudy (8/8),2010-02-23,43,2235.0,-14.6,63.09919816994788,29.819181926899105,62.727222222222224
Cloudiness cannot be determined (9/8),2010-02-24,55,2236.0,-13.5,63.09919816994788,29.819181926899105,50.32333333333333
Clear (0/8),2010-02-25,53,2237.0,-17.8,63.09919816994788,29.819181926899105,92.66410256410256
Mostly clear (3/8),2010-02-26,53,2238.0,-12.2,63.09919816994788,29.819181926899105,105.59555555555556
Cloudy (8/8),2010-02-27,52,2239.0,-2.7,63.09919816994788,29.819181926899105,90.9661111111111
Mostly cloudy (7/8),2010-02-28,53,2240.0,0.3,63.09919816994788,29.819181926899105,86.1111111111111
Mostly cloudy (7/8),2010-03-01,58,2241.0,0.4,63.09919816994788,29.819181926899105,63.54022222222222
Mostly cloudy (7/8),2010-03-02,58,2242.0,-0.9,63.09919816994788,29.819181926899105,65.43666666666667
Cloudy (8/8),2010-03-03,64,2243.0,-1.5,63.09919816994788,29.819181926899105,71.02757575757576
Cloudy (8/8),2010-03-04,66,2244.0,-5,63.09919816994788,29.819181926899105,133.7109090909091
Cloudy (8/8),2010-03-05,66,2245.0,-11.8,63.09919816994788,29.819181926899105,85.01030303030302
Cloudy (8/8),2010-03-06,66,2246.0,-13.7,63.09919816994788,29.819181926899105,177.22848484848487
Clear (0/8),2010-03-07,66,2247.0,-17,63.09919816994788,29.819181926899105,39.65277777777778
Mostly cloudy (7/8),2010-03-08,65,2248.0,-5.7,63.09919816994788,29.819181926899105,59.94444444444444
Mostly clear (3/8),2010-03-09,64,2249.0,-8.4,63.09919816994788,29.819181926899105,151.43388888888887
Mostly cloudy (7/8),2010-03-10,67,2250.0,-9.3,63.09919816994788,29.819181926899105,152.89515151515153
Mostly cloudy (7/8),2010-03-11,74,2251.0,-4.5,63.09919816994788,29.819181926899105,97.50909090909092
Cloudy (8/8),2010-03-12,70,2252.0,-8.7,63.09919816994788,29.819181926899105,177.05666666666664
Clear (0/8),2010-03-13,69,2253.0,-12.1,63.09919816994788,29.819181926899105,101.21999999999998
Cloudiness cannot be determined (9/8),2010-03-14,71,2254.0,-9.7,63.09919816994788,29.819181926899105,102.54848484848485
Clear (1/8),2010-03-15,72,2255.0,-13.3,63.09919816994788,29.819181926899105,190.75666666666663
Mostly cloudy (7/8),2010-03-16,70,2256.0,-17.6,63.09919816994788,29.819181926899105,234.46666666666667
Clear (0/8),2010-03-17,70,2257.0,-16.9,63.09919816994788,29.819181926899105,192.26242424242423
Clear (0/8),2010-03-18,69,2258.0,-13.3,63.09919816994788,29.819181926899105,147.73777777777778
Cloudy (8/8),2010-03-19,74,2259.0,-4.1,63.09919816994788,29.819181926899105,198.66166666666663
Mostly cloudy (7/8),2010-03-20,74,2260.0,-2.4,63.09919816994788,29.819181926899105,85.07787878787877
Cloudiness cannot be determined (9/8),2010-03-21,75,2261.0,-4.5,63.09919816994788,29.819181926899105,192.93181818181816
Mostly cloudy (7/8),2010-03-22,75,2262.0,-11.8,63.09919816994788,29.819181926899105,211.58939393939397
Clear (0/8),2010-03-23,72,2263.0,-5,63.09919816994788,29.819181926899105,140.86151515151514
Clear (0/8),2010-03-24,70,2264.0,-9.2,63.09919816994788,29.819181926899105,184.85
Clear (0/8),2010-03-25,70,2265.0,-10.8,63.09919816994788,29.819181926899105,171.03666666666666
Mostly cloudy (7/8),2010-03-26,71,2266.0,-2.4,63.09919816994788,29.819181926899105,112.54
Mostly cloudy (7/8),2010-03-27,69,2267.0,-1.3,63.09919816994788,29.819181926899105,117.005
Cloudy (8/8),2010-03-28,67,2268.0,0.6,63.09919816994788,29.819181926899105,101.24333333333333
Cloudy (8/8),2010-03-29,63,2269.0,0.9,63.09919816994788,29.819181926899105,133.1
Mostly cloudy (7/8),2010-03-30,62,2270.0,1.4,63.09919816994788,29.819181926899105,97.50666666666666
Mostly cloudy (7/8),2010-03-31,59,2271.0,2.7,63.09919816994788,29.819181926899105,115.36424242424243
Mostly cloudy (7/8),2010-04-01,55,2272.0,6.3,63.09919816994788,29.819181926899105,135.41416666666666
Clear (0/8),2010-04-02,49,2273.0,4,63.09919816994788,29.819181926899105,117.36666666666667
Clear (0/8),2010-04-03,45,2274.0,5,63.09919816994788,29.819181926899105,168.91
Clear (0/8),2010-04-04,39,2275.0,5.3,63.09919816994788,29.819181926899105,137.65
Mostly cloudy (7/8),2010-04-05,32,2276.0,3.8,63.09919816994788,29.819181926899105,68.88818181818182
Mostly cloudy (7/8),2010-04-06,30,2277.0,4.8,63.09919816994788,29.819181926899105,98.66333333333334
Cloudy (8/8),2010-04-07,25,2278.0,2.6,63.09919816994788,29.819181926899105,82.98333333333333
Cloudy (8/8),2010-04-08,24,2279.0,1.4,63.09919816994788,29.819181926899105,120.78083333333336
Mostly cloudy (7/8),2010-04-09,21,2280.0,2.7,63.09919816994788,29.819181926899105,86.48666666666666
Cloudy (8/8),2010-04-10,19,2281.0,3.9,63.09919816994788,29.819181926899105,119.63583333333332
Mostly cloudy (7/8),2010-04-11,10,2282.0,3.8,63.09919816994788,29.819181926899105,194.93925925925927
Cloudy (8/8),2010-04-12,10,2283.0,4.1,63.09919816994788,29.819181926899105,195.83777777777777
Clear (0/8),2010-04-13,6,2284.0,4.5,63.09919816994788,29.819181926899105,170.46833333333333
Clear (0/8),2010-04-14,6,2285.0,2.5,63.09919816994788,29.819181926899105,224.5171428571429
Clear (0/8),2010-04-15,4,2286.0,2.6,63.09919816994788,29.819181926899105,224.92111111111112
Cloudy (8/8),2010-04-16,0,2287.0,2.5,63.09919816994788,29.819181926899105,158.5688888888889
